year,area,age_group,professional_type,modality,n_consultations
2022,Altiplano,35-39,GP,In-person,4575
2022,Altiplano,35-39,GP,In-person,7389
2022,Altiplano,35-39,GP,Remote,1701
2022,Altiplano,35-39,GP,Remote,4497
2022,Altiplano,35-39,Nurse,Home,15
2022,Altiplano,35-39,Nurse,Home,65
2022,Altiplano,35-39,Nurse,In-person,1914
2022,Altiplano,35-39,Nurse,In-person,2693
2022,Altiplano,35-39,Nurse,Remote,558
2022,Altiplano,35-39,Nurse,Remote,858
2022,Altiplano,35-39,Pediatrician,Home,0
2022,Altiplano,35-39,Pediatrician,In-person,0
2022,Altiplano,35-39,Pediatrician,Remote,0
2022,Altiplano,40-44,GP,Home,4
2022,Altiplano,40-44,GP,Home,5
2022,Altiplano,40-44,GP,In-person,6406
2022,Altiplano,40-44,GP,In-person,9348
2022,Altiplano,40-44,GP,Remote,2532
2022,Altiplano,40-44,GP,Remote,5379
2022,Altiplano,40-44,Nurse,Home,74
2022,Altiplano,40-44,Nurse,Home,88
2022,Altiplano,40-44,Nurse,In-person,2859
2022,Altiplano,40-44,Nurse,In-person,3404
2022,Altiplano,40-44,Nurse,Remote,682
2022,Altiplano,40-44,Nurse,Remote,934
2022,Altiplano,40-44,Pediatrician,Home,0
2022,Altiplano,40-44,Pediatrician,In-person,0
2022,Altiplano,40-44,Pediatrician,Remote,0
2022,Altiplano,45-49,GP,Home,5
2022,Altiplano,45-49,GP,Home,5
2022,Altiplano,45-49,GP,In-person,7315
2022,Altiplano,45-49,GP,In-person,10135
2022,Altiplano,45-49,GP,Remote,2715
2022,Altiplano,45-49,GP,Remote,5069
2022,Altiplano,45-49,Nurse,Home,53
2022,Altiplano,45-49,Nurse,Home,96
2022,Altiplano,45-49,Nurse,In-person,3585
2022,Altiplano,45-49,Nurse,In-person,4043
2022,Altiplano,45-49,Nurse,Remote,627
2022,Altiplano,45-49,Nurse,Remote,798
2022,Altiplano,45-49,Pediatrician,Home,0
2022,Altiplano,45-49,Pediatrician,In-person,0
2022,Altiplano,45-49,Pediatrician,Remote,0
2022,Altiplano,5-9,GP,Home,0
2022,Altiplano,5-9,GP,Home,0
2022,Altiplano,5-9,GP,In-person,535
2022,Altiplano,5-9,GP,In-person,5037
2022,Altiplano,5-9,GP,Remote,407
2022,Altiplano,5-9,GP,Remote,395
2022,Altiplano,5-9,Nurse,Home,6
2022,Altiplano,5-9,Nurse,Home,0
2022,Altiplano,5-9,Nurse,In-person,1948
2022,Altiplano,5-9,Nurse,In-person,1643
2022,Altiplano,5-9,Nurse,Remote,632
2022,Altiplano,5-9,Nurse,Remote,601
2022,Altiplano,5-9,Pediatrician,Home,0
2022,Altiplano,5-9,Pediatrician,Home,0
2022,Altiplano,5-9,Pediatrician,In-person,5180
2022,Altiplano,5-9,Pediatrician,In-person,4519
2022,Altiplano,5-9,Pediatrician,Remote,2412
2022,Altiplano,5-9,Pediatrician,Remote,2233
2022,Altiplano,50-54,GP,Home,2
2022,Altiplano,50-54,GP,Home,7
2022,Altiplano,50-54,GP,In-person,7011
2022,Altiplano,50-54,GP,In-person,9738
2022,Altiplano,50-54,GP,Remote,2427
2022,Altiplano,50-54,GP,Remote,4035
2022,Altiplano,50-54,Nurse,Home,99
2022,Altiplano,50-54,Nurse,Home,70
2022,Altiplano,50-54,Nurse,In-person,3287
2022,Altiplano,50-54,Nurse,In-person,3871
2022,Altiplano,50-54,Nurse,Remote,518
2022,Altiplano,50-54,Nurse,Remote,753
2022,Altiplano,50-54,Pediatrician,Home,0
2022,Altiplano,50-54,Pediatrician,In-person,0
2022,Altiplano,50-54,Pediatrician,Remote,0
2022,Altiplano,55-59,GP,Home,4
2022,Altiplano,55-59,GP,Home,4
2022,Altiplano,55-59,GP,In-person,7673
2022,Altiplano,55-59,GP,In-person,9442
2022,Altiplano,55-59,GP,Remote,2454
2022,Altiplano,55-59,GP,Remote,3575
2022,Altiplano,55-59,Nurse,Home,237
2022,Altiplano,55-59,Nurse,Home,82
2022,Altiplano,55-59,Nurse,In-person,3861
2022,Altiplano,55-59,Nurse,In-person,4627
2022,Altiplano,55-59,Nurse,Remote,469
2022,Altiplano,55-59,Nurse,Remote,629
2022,Altiplano,55-59,Pediatrician,Home,0
2022,Altiplano,55-59,Pediatrician,In-person,0
2022,Altiplano,55-59,Pediatrician,Remote,0
2022,Altiplano,60-64,GP,Home,7
2022,Altiplano,60-64,GP,Home,17
2022,Altiplano,60-64,GP,In-person,8293
2022,Altiplano,60-64,GP,In-person,10379
2022,Altiplano,60-64,GP,Remote,2107
2022,Altiplano,60-64,GP,Remote,3041
2022,Altiplano,60-64,Nurse,Home,371
2022,Altiplano,60-64,Nurse,Home,325
2022,Altiplano,60-64,Nurse,In-person,5206
2022,Altiplano,60-64,Nurse,In-person,5205
2022,Altiplano,60-64,Nurse,Remote,469
2022,Altiplano,60-64,Nurse,Remote,706
2022,Altiplano,60-64,Pediatrician,Home,0
2022,Altiplano,60-64,Pediatrician,In-person,0
2022,Altiplano,60-64,Pediatrician,Remote,0
2022,Altiplano,65-69,GP,Home,20
2022,Altiplano,65-69,GP,Home,8
2022,Altiplano,65-69,GP,In-person,7150
2022,Altiplano,65-69,GP,In-person,9111
2022,Altiplano,65-69,GP,Remote,1712
2022,Altiplano,65-69,GP,Remote,2190
2022,Altiplano,65-69,Nurse,Home,430
2022,Altiplano,65-69,Nurse,Home,341
2022,Altiplano,65-69,Nurse,In-person,5438
2022,Altiplano,65-69,Nurse,In-person,5789
2022,Altiplano,65-69,Nurse,Remote,408
2022,Altiplano,65-69,Nurse,Remote,534
2022,Altiplano,65-69,Pediatrician,Home,0
2022,Altiplano,65-69,Pediatrician,In-person,0
2022,Altiplano,65-69,Pediatrician,Remote,0
2022,Altiplano,70-74,GP,Home,30
2022,Altiplano,70-74,GP,Home,24
2022,Altiplano,70-74,GP,In-person,6881
2022,Altiplano,70-74,GP,In-person,8778
2022,Altiplano,70-74,GP,Remote,1325
2022,Altiplano,70-74,GP,Remote,1810
2022,Altiplano,70-74,Nurse,Home,545
2022,Altiplano,70-74,Nurse,Home,507
2022,Altiplano,70-74,Nurse,In-person,6138
2022,Altiplano,70-74,Nurse,In-person,5781
2022,Altiplano,70-74,Nurse,Remote,361
2022,Altiplano,70-74,Nurse,Remote,517
2022,Altiplano,70-74,Pediatrician,Home,0
2022,Altiplano,70-74,Pediatrician,In-person,0
2022,Altiplano,70-74,Pediatrician,Remote,0
2022,Altiplano,75-79,GP,Home,29
2022,Altiplano,75-79,GP,Home,27
2022,Altiplano,75-79,GP,In-person,5957
2022,Altiplano,75-79,GP,In-person,7798
2022,Altiplano,75-79,GP,Remote,1179
2022,Altiplano,75-79,GP,Remote,1865
2022,Altiplano,75-79,Nurse,Home,679
2022,Altiplano,75-79,Nurse,Home,1046
2022,Altiplano,75-79,Nurse,In-person,5496
2022,Altiplano,75-79,Nurse,In-person,5690
2022,Altiplano,75-79,Nurse,Remote,384
2022,Altiplano,75-79,Nurse,Remote,500
2022,Altiplano,75-79,Pediatrician,Home,0
2022,Altiplano,75-79,Pediatrician,In-person,0
2022,Altiplano,75-79,Pediatrician,Remote,0
2022,Altiplano,80-84,GP,Home,69
2022,Altiplano,80-84,GP,Home,60
2022,Altiplano,80-84,GP,In-person,4509
2022,Altiplano,80-84,GP,In-person,5358
2022,Altiplano,80-84,GP,Remote,1155
2022,Altiplano,80-84,GP,Remote,1810
2022,Altiplano,80-84,Nurse,Home,1088
2022,Altiplano,80-84,Nurse,Home,1691
2022,Altiplano,80-84,Nurse,In-person,4192
2022,Altiplano,80-84,Nurse,In-person,3981
2022,Altiplano,80-84,Nurse,Remote,343
2022,Altiplano,80-84,Nurse,Remote,410
2022,Altiplano,80-84,Pediatrician,Home,0
2022,Altiplano,80-84,Pediatrician,In-person,0
2022,Altiplano,80-84,Pediatrician,Remote,0
2022,Altiplano,85-89,GP,Home,59
2022,Altiplano,85-89,GP,Home,158
2022,Altiplano,85-89,GP,In-person,2559
2022,Altiplano,85-89,GP,In-person,4328
2022,Altiplano,85-89,GP,Remote,884
2022,Altiplano,85-89,GP,Remote,2079
2022,Altiplano,85-89,Nurse,Home,1173
2022,Altiplano,85-89,Nurse,Home,2789
2022,Altiplano,85-89,Nurse,In-person,2030
2022,Altiplano,85-89,Nurse,In-person,2746
2022,Altiplano,85-89,Nurse,Remote,227
2022,Altiplano,85-89,Nurse,Remote,475
2022,Altiplano,85-89,Pediatrician,Home,0
2022,Altiplano,85-89,Pediatrician,In-person,0
2022,Altiplano,85-89,Pediatrician,Remote,0
2022,Altiplano,90-94,GP,Home,86
2022,Altiplano,90-94,GP,Home,159
2022,Altiplano,90-94,GP,In-person,1688
2022,Altiplano,90-94,GP,In-person,2497
2022,Altiplano,90-94,GP,Remote,656
2022,Altiplano,90-94,GP,Remote,1536
2022,Altiplano,90-94,Nurse,Home,1470
2022,Altiplano,90-94,Nurse,Home,2937
2022,Altiplano,90-94,Nurse,In-person,1064
2022,Altiplano,90-94,Nurse,In-person,1011
2022,Altiplano,90-94,Nurse,Remote,204
2022,Altiplano,90-94,Nurse,Remote,345
2022,Altiplano,90-94,Pediatrician,Home,0
2022,Altiplano,90-94,Pediatrician,In-person,0
2022,Altiplano,90-94,Pediatrician,Remote,0
2022,Altiplano,95+,GP,Home,33
2022,Altiplano,95+,GP,Home,86
2022,Altiplano,95+,GP,In-person,442
2022,Altiplano,95+,GP,In-person,763
2022,Altiplano,95+,GP,Remote,166
2022,Altiplano,95+,GP,Remote,398
2022,Altiplano,95+,Nurse,Home,618
2022,Altiplano,95+,Nurse,Home,1376
2022,Altiplano,95+,Nurse,In-person,148
2022,Altiplano,95+,Nurse,In-person,255
2022,Altiplano,95+,Nurse,Remote,62
2022,Altiplano,95+,Nurse,Remote,143
2022,Altiplano,95+,Pediatrician,Home,0
2022,Altiplano,95+,Pediatrician,In-person,0
2022,Altiplano,95+,Pediatrician,Remote,0
2022,Cartagena,0-4,GP,Home,0
2022,Cartagena,0-4,GP,Home,0
2022,Cartagena,0-4,GP,In-person,2185
2022,Cartagena,0-4,GP,In-person,44537
2022,Cartagena,0-4,GP,Remote,737
2022,Cartagena,0-4,GP,Remote,661
2022,Cartagena,0-4,Nurse,Home,6
2022,Cartagena,0-4,Nurse,Home,8
2022,Cartagena,0-4,Nurse,In-person,19202
2022,Cartagena,0-4,Nurse,In-person,18203
2022,Cartagena,0-4,Nurse,Remote,1338
2022,Cartagena,0-4,Nurse,Remote,1225
2022,Cartagena,0-4,Pediatrician,Home,0
2022,Cartagena,0-4,Pediatrician,Home,0
2022,Cartagena,0-4,Pediatrician,In-person,47906
2022,Cartagena,0-4,Pediatrician,In-person,42766
2022,Cartagena,0-4,Pediatrician,Remote,12450
2022,Cartagena,0-4,Pediatrician,Remote,11535
2022,Cartagena,10-14,GP,Home,3
2022,Cartagena,10-14,GP,Home,2
2022,Cartagena,10-14,GP,In-person,4504
2022,Cartagena,10-14,GP,In-person,24798
2022,Cartagena,10-14,GP,Remote,1117
2022,Cartagena,10-14,GP,Remote,1381
2022,Cartagena,10-14,Nurse,Home,708
2022,Cartagena,10-14,Nurse,Home,1374
2022,Cartagena,10-14,Nurse,In-person,11412
2022,Cartagena,10-14,Nurse,In-person,10414
2022,Cartagena,10-14,Nurse,Remote,1736
2022,Cartagena,10-14,Nurse,Remote,1683
2022,Cartagena,10-14,Pediatrician,Home,1
2022,Cartagena,10-14,Pediatrician,Home,0
2022,Cartagena,10-14,Pediatrician,In-person,22108
2022,Cartagena,10-14,Pediatrician,In-person,20292
2022,Cartagena,10-14,Pediatrician,Remote,8258
2022,Cartagena,10-14,Pediatrician,Remote,7833
2022,Cartagena,15-19,GP,Home,4
2022,Cartagena,15-19,GP,Home,7
2022,Cartagena,15-19,GP,In-person,20029
2022,Cartagena,15-19,GP,In-person,26312
2022,Cartagena,15-19,GP,Remote,5189
2022,Cartagena,15-19,GP,Remote,7604
2022,Cartagena,15-19,Nurse,Home,56
2022,Cartagena,15-19,Nurse,Home,21
2022,Cartagena,15-19,Nurse,In-person,9629
2022,Cartagena,15-19,Nurse,In-person,9177
2022,Cartagena,15-19,Nurse,Remote,1801
2022,Cartagena,15-19,Nurse,Remote,1935
2022,Cartagena,15-19,Pediatrician,Home,0
2022,Cartagena,15-19,Pediatrician,In-person,0
2022,Cartagena,15-19,Pediatrician,Remote,0
2022,Cartagena,20-24,GP,Home,5
2022,Cartagena,20-24,GP,Home,0
2022,Cartagena,20-24,GP,In-person,19168
2022,Cartagena,20-24,GP,In-person,27973
2022,Cartagena,20-24,GP,Remote,5240
2022,Cartagena,20-24,GP,Remote,11663
2022,Cartagena,20-24,Nurse,Home,31
2022,Cartagena,20-24,Nurse,Home,23
2022,Cartagena,20-24,Nurse,In-person,6587
2022,Cartagena,20-24,Nurse,In-person,7965
2022,Cartagena,20-24,Nurse,Remote,1572
2022,Cartagena,20-24,Nurse,Remote,1870
2022,Cartagena,20-24,Pediatrician,Home,0
2022,Cartagena,20-24,Pediatrician,In-person,0
2022,Cartagena,20-24,Pediatrician,Remote,0
2022,Cartagena,25-29,GP,Home,0
2022,Cartagena,25-29,GP,Home,1
2022,Cartagena,25-29,GP,In-person,19257
2022,Cartagena,25-29,GP,In-person,30789
2022,Cartagena,25-29,GP,Remote,6179
2022,Cartagena,25-29,GP,Remote,14570
2022,Cartagena,25-29,Nurse,Home,26
2022,Cartagena,25-29,Nurse,Home,46
2022,Cartagena,25-29,Nurse,In-person,5940
2022,Cartagena,25-29,Nurse,In-person,8609
2022,Cartagena,25-29,Nurse,Remote,1625
2022,Cartagena,25-29,Nurse,Remote,2044
2022,Cartagena,25-29,Pediatrician,Home,0
2022,Cartagena,25-29,Pediatrician,In-person,0
2022,Cartagena,25-29,Pediatrician,Remote,0
2022,Cartagena,30-34,GP,Home,5
2022,Cartagena,30-34,GP,Home,10
2022,Cartagena,30-34,GP,In-person,21101
2022,Cartagena,30-34,GP,In-person,39116
2022,Cartagena,30-34,GP,Remote,7539
2022,Cartagena,30-34,GP,Remote,19352
2022,Cartagena,30-34,Nurse,Home,27
2022,Cartagena,30-34,Nurse,Home,25
2022,Cartagena,30-34,Nurse,In-person,6753
2022,Cartagena,30-34,Nurse,In-person,11372
2022,Cartagena,30-34,Nurse,Remote,1867
2022,Cartagena,30-34,Nurse,Remote,2717
2022,Cartagena,30-34,Pediatrician,Home,0
2022,Cartagena,30-34,Pediatrician,In-person,0
2022,Cartagena,30-34,Pediatrician,Remote,0
2022,Cartagena,35-39,GP,Home,6
2022,Cartagena,35-39,GP,Home,10
2022,Cartagena,35-39,GP,In-person,25352
2022,Cartagena,35-39,GP,In-person,43654
2022,Cartagena,35-39,GP,Remote,9446
2022,Cartagena,35-39,GP,Remote,21003
2022,Cartagena,35-39,Nurse,Home,55
2022,Cartagena,35-39,Nurse,Home,73
2022,Cartagena,35-39,Nurse,In-person,8286
2022,Cartagena,35-39,Nurse,In-person,13115
2022,Cartagena,35-39,Nurse,Remote,2097
2022,Cartagena,35-39,Nurse,Remote,2896
2022,Cartagena,35-39,Pediatrician,Home,0
2022,Cartagena,35-39,Pediatrician,In-person,0
2022,Cartagena,35-39,Pediatrician,Remote,0
2022,Cartagena,40-44,GP,Home,5
2022,Cartagena,40-44,GP,Home,9
2022,Cartagena,40-44,GP,In-person,34072
2022,Cartagena,40-44,GP,In-person,52944
2022,Cartagena,40-44,GP,Remote,12209
2022,Cartagena,40-44,GP,Remote,22995
2022,Cartagena,40-44,Nurse,Home,71
2022,Cartagena,40-44,Nurse,Home,84
2022,Cartagena,40-44,Nurse,In-person,10730
2022,Cartagena,40-44,Nurse,In-person,15630
2022,Cartagena,40-44,Nurse,Remote,2461
2022,Cartagena,40-44,Nurse,Remote,3432
2022,Cartagena,40-44,Pediatrician,Home,0
2022,Cartagena,40-44,Pediatrician,In-person,0
2022,Cartagena,40-44,Pediatrician,Remote,0
2022,Cartagena,45-49,GP,Home,19
2022,Cartagena,45-49,GP,Home,13
2022,Cartagena,45-49,GP,In-person,39837
2022,Cartagena,45-49,GP,In-person,55859
2022,Cartagena,45-49,GP,Remote,13957
2022,Cartagena,45-49,GP,Remote,23204
2022,Cartagena,45-49,Nurse,Home,313
2022,Cartagena,45-49,Nurse,Home,362
2022,Cartagena,45-49,Nurse,In-person,14002
2022,Cartagena,45-49,Nurse,In-person,16557
2022,Cartagena,45-49,Nurse,Remote,2530
2022,Cartagena,45-49,Nurse,Remote,3223
2022,Cartagena,45-49,Pediatrician,Home,0
2022,Cartagena,45-49,Pediatrician,In-person,0
2022,Cartagena,45-49,Pediatrician,Remote,0
2022,Cartagena,5-9,GP,Home,1
2022,Cartagena,5-9,GP,Home,0
2022,Cartagena,5-9,GP,In-person,1221
2022,Cartagena,5-9,GP,In-person,27497
2022,Cartagena,5-9,GP,Remote,528
2022,Cartagena,5-9,GP,Remote,522
2022,Cartagena,5-9,Nurse,Home,53
2022,Cartagena,5-9,Nurse,Home,0
2022,Cartagena,5-9,Nurse,In-person,8694
2022,Cartagena,5-9,Nurse,In-person,8052
2022,Cartagena,5-9,Nurse,Remote,1292
2022,Cartagena,5-9,Nurse,Remote,1216
2022,Cartagena,5-9,Pediatrician,Home,0
2022,Cartagena,5-9,Pediatrician,Home,0
2022,Cartagena,5-9,Pediatrician,In-person,27981
2022,Cartagena,5-9,Pediatrician,In-person,26332
2022,Cartagena,5-9,Pediatrician,Remote,9684
2022,Cartagena,5-9,Pediatrician,Remote,9105
2022,Cartagena,50-54,GP,Home,9
2022,Cartagena,50-54,GP,Home,15
2022,Cartagena,50-54,GP,In-person,39747
2022,Cartagena,50-54,GP,In-person,57388
2022,Cartagena,50-54,GP,Remote,13083
2022,Cartagena,50-54,GP,Remote,21910
2022,Cartagena,50-54,Nurse,Home,447
2022,Cartagena,50-54,Nurse,Home,292
2022,Cartagena,50-54,Nurse,In-person,14811
2022,Cartagena,50-54,Nurse,In-person,17910
2022,Cartagena,50-54,Nurse,Remote,2048
2022,Cartagena,50-54,Nurse,Remote,2681
2022,Cartagena,50-54,Pediatrician,Home,0
2022,Cartagena,50-54,Pediatrician,In-person,0
2022,Cartagena,50-54,Pediatrician,Remote,0
2022,Cartagena,55-59,GP,Home,27
2022,Cartagena,55-59,GP,Home,17
2022,Cartagena,55-59,GP,In-person,43533
2022,Cartagena,55-59,GP,In-person,58335
2022,Cartagena,55-59,GP,Remote,13391
2022,Cartagena,55-59,GP,Remote,19970
2022,Cartagena,55-59,Nurse,Home,534
2022,Cartagena,55-59,Nurse,Home,534
2022,Cartagena,55-59,Nurse,In-person,18977
2022,Cartagena,55-59,Nurse,In-person,19200
2022,Cartagena,55-59,Nurse,Remote,1783
2022,Cartagena,55-59,Nurse,Remote,2049
2022,Cartagena,55-59,Pediatrician,Home,0
2022,Cartagena,55-59,Pediatrician,In-person,0
2022,Cartagena,55-59,Pediatrician,Remote,0
2022,Cartagena,60-64,GP,Home,28
2022,Cartagena,60-64,GP,Home,45
2022,Cartagena,60-64,GP,In-person,40080
2022,Cartagena,60-64,GP,In-person,54076
2022,Cartagena,60-64,GP,Remote,10625
2022,Cartagena,60-64,GP,Remote,15633
2022,Cartagena,60-64,Nurse,Home,751
2022,Cartagena,60-64,Nurse,Home,680
2022,Cartagena,60-64,Nurse,In-person,19955
2022,Cartagena,60-64,Nurse,In-person,20024
2022,Cartagena,60-64,Nurse,Remote,1344
2022,Cartagena,60-64,Nurse,Remote,1659
2022,Cartagena,60-64,Pediatrician,Home,0
2022,Cartagena,60-64,Pediatrician,In-person,0
2022,Cartagena,60-64,Pediatrician,Remote,0
2022,Cartagena,65-69,GP,Home,37
2022,Cartagena,65-69,GP,Home,51
2022,Cartagena,65-69,GP,In-person,35781
2022,Cartagena,65-69,GP,In-person,50194
2022,Cartagena,65-69,GP,Remote,8546
2022,Cartagena,65-69,GP,Remote,12359
2022,Cartagena,65-69,Nurse,Home,1131
2022,Cartagena,65-69,Nurse,Home,806
2022,Cartagena,65-69,Nurse,In-person,22303
2022,Cartagena,65-69,Nurse,In-person,22636
2022,Cartagena,65-69,Nurse,Remote,1171
2022,Cartagena,65-69,Nurse,Remote,1317
2022,Cartagena,65-69,Pediatrician,Home,0
2022,Cartagena,65-69,Pediatrician,In-person,0
2022,Cartagena,65-69,Pediatrician,Remote,0
2022,Cartagena,70-74,GP,Home,72
2022,Cartagena,70-74,GP,Home,75
2022,Cartagena,70-74,GP,In-person,32813
2022,Cartagena,70-74,GP,In-person,44687
2022,Cartagena,70-74,GP,Remote,7008
2022,Cartagena,70-74,GP,Remote,9838
2022,Cartagena,70-74,Nurse,Home,1768
2022,Cartagena,70-74,Nurse,Home,1408
2022,Cartagena,70-74,Nurse,In-person,22891
2022,Cartagena,70-74,Nurse,In-person,22927
2022,Cartagena,70-74,Nurse,Remote,1110
2022,Cartagena,70-74,Nurse,Remote,1208
2022,Cartagena,70-74,Pediatrician,Home,0
2022,Cartagena,70-74,Pediatrician,In-person,0
2022,Cartagena,70-74,Pediatrician,Remote,0
2022,Cartagena,75-79,GP,Home,114
2022,Cartagena,75-79,GP,Home,149
2022,Cartagena,75-79,GP,In-person,31038
2022,Cartagena,75-79,GP,In-person,44106
2022,Cartagena,75-79,GP,Remote,6656
2022,Cartagena,75-79,GP,Remote,10557
2022,Cartagena,75-79,Nurse,Home,1937
2022,Cartagena,75-79,Nurse,Home,3551
2022,Cartagena,75-79,Nurse,In-person,23864
2022,Cartagena,75-79,Nurse,In-person,26588
2022,Cartagena,75-79,Nurse,Remote,1036
2022,Cartagena,75-79,Nurse,Remote,1427
2022,Cartagena,75-79,Pediatrician,Home,0
2022,Cartagena,75-79,Pediatrician,In-person,0
2022,Cartagena,75-79,Pediatrician,Remote,0
2022,Cartagena,80-84,GP,Home,142
2022,Cartagena,80-84,GP,Home,243
2022,Cartagena,80-84,GP,In-person,20854
2022,Cartagena,80-84,GP,In-person,30037
2022,Cartagena,80-84,GP,Remote,4907
2022,Cartagena,80-84,GP,Remote,9125
2022,Cartagena,80-84,Nurse,Home,2742
2022,Cartagena,80-84,Nurse,Home,4802
2022,Cartagena,80-84,Nurse,In-person,16101
2022,Cartagena,80-84,Nurse,In-person,18318
2022,Cartagena,80-84,Nurse,Remote,843
2022,Cartagena,80-84,Nurse,Remote,1260
2022,Cartagena,80-84,Pediatrician,Home,0
2022,Cartagena,80-84,Pediatrician,In-person,0
2022,Cartagena,80-84,Pediatrician,Remote,0
2022,Cartagena,85-89,GP,Home,231
2022,Cartagena,85-89,GP,Home,407
2022,Cartagena,85-89,GP,In-person,16381
2022,Cartagena,85-89,GP,In-person,24425
2022,Cartagena,85-89,GP,Remote,4609
2022,Cartagena,85-89,GP,Remote,10235
2022,Cartagena,85-89,Nurse,Home,4118
2022,Cartagena,85-89,Nurse,Home,8265
2022,Cartagena,85-89,Nurse,In-person,12877
2022,Cartagena,85-89,Nurse,In-person,15580
2022,Cartagena,85-89,Nurse,Remote,864
2022,Cartagena,85-89,Nurse,Remote,1547
2022,Cartagena,85-89,Pediatrician,Home,0
2022,Cartagena,85-89,Pediatrician,In-person,0
2022,Cartagena,85-89,Pediatrician,Remote,0
2022,Cartagena,90-94,GP,Home,161
2022,Cartagena,90-94,GP,Home,370
2022,Cartagena,90-94,GP,In-person,6542
2022,Cartagena,90-94,GP,In-person,12509
2022,Cartagena,90-94,GP,Remote,2647
2022,Cartagena,90-94,GP,Remote,5778
2022,Cartagena,90-94,Nurse,Home,3102
2022,Cartagena,90-94,Nurse,Home,7583
2022,Cartagena,90-94,Nurse,In-person,4518
2022,Cartagena,90-94,Nurse,In-person,6735
2022,Cartagena,90-94,Nurse,Remote,627
2022,Cartagena,90-94,Nurse,Remote,1151
2022,Cartagena,90-94,Pediatrician,Home,0
2022,Cartagena,90-94,Pediatrician,In-person,0
2022,Cartagena,90-94,Pediatrician,Remote,0
2022,Cartagena,95+,GP,Home,54
2022,Cartagena,95+,GP,Home,168
2022,Cartagena,95+,GP,In-person,1337
2022,Cartagena,95+,GP,In-person,3644
2022,Cartagena,95+,GP,Remote,597
2022,Cartagena,95+,GP,Remote,2070
2022,Cartagena,95+,Nurse,Home,1024
2022,Cartagena,95+,Nurse,Home,3484
2022,Cartagena,95+,Nurse,In-person,745
2022,Cartagena,95+,Nurse,In-person,1408
2022,Cartagena,95+,Nurse,Remote,150
2022,Cartagena,95+,Nurse,Remote,525
2022,Cartagena,95+,Pediatrician,Home,0
2022,Cartagena,95+,Pediatrician,In-person,0
2022,Cartagena,95+,Pediatrician,Remote,0
2022,Lorca,0-4,GP,Home,0
2022,Lorca,0-4,GP,Home,0
2022,Lorca,0-4,GP,In-person,3043
2022,Lorca,0-4,GP,In-person,33947
2022,Lorca,0-4,GP,Remote,453
2022,Lorca,0-4,GP,Remote,416
2022,Lorca,0-4,Nurse,Home,1
2022,Lorca,0-4,Nurse,Home,3
2022,Lorca,0-4,Nurse,In-person,15477
2022,Lorca,0-4,Nurse,In-person,14281
2022,Lorca,0-4,Nurse,Remote,1053
2022,Lorca,0-4,Nurse,Remote,1018
2022,Lorca,0-4,Pediatrician,Home,1
2022,Lorca,0-4,Pediatrician,Home,0
