resource,time,server,queue,capacity,queue_size,system,limit,replication
244_GP,95.79122891220405,11,42,11,Inf,53,Inf,1
244_GP,95.79161962453686,11,41,11,Inf,52,Inf,1
96_GP,95.79324181191623,9,34,9,Inf,43,Inf,1
164_GP,95.79341610010856,2,2,2,Inf,4,Inf,1
103_GP,95.80883639864624,2,8,2,Inf,10,Inf,1
17_GP,95.83739016205072,7,15,7,Inf,22,Inf,1
273_GP,95.83863804582506,5,28,5,Inf,33,Inf,1
24_GP,95.84279348608106,3,4,3,Inf,7,Inf,1
162_GP,95.84554452085759,13,35,13,Inf,48,Inf,1
42_GP,95.85793412423575,6,27,6,Inf,33,Inf,1
20_GP,95.85895211901516,10,24,10,Inf,34,Inf,1
14_GP,95.8788763253337,6,6,6,Inf,12,Inf,1
196_GP,95.8880377560854,2,4,2,Inf,6,Inf,1
96_GP,95.89469170197845,9,35,9,Inf,44,Inf,1
35_GP,95.90218575205654,8,23,8,Inf,31,Inf,1
186_Nurse,95.91469378085276,0,0,2,Inf,0,Inf,1
272_GP,95.91846241615713,4,12,4,Inf,16,Inf,1
170_GP,95.92371475417167,8,22,8,Inf,30,Inf,1
42_Pediatrician,95.93242448931416,1,1,1,Inf,2,Inf,1
151_Pediatrician,95.95187286380678,2,3,2,Inf,5,Inf,1
143_Pediatrician,95.96065902944517,0,0,1,Inf,0,Inf,1
134_GP,95.96477943006903,6,21,6,Inf,27,Inf,1
19_GP,95.96596227443432,7,47,7,Inf,54,Inf,1
22_GP,95.97155298588734,11,35,11,Inf,46,Inf,1
14_GP,95.97427961882204,6,7,6,Inf,13,Inf,1
138_GP,95.98947171603666,1,1,1,Inf,2,Inf,1
35_GP,95.9958907242704,8,22,8,Inf,30,Inf,1
144_Nurse,96.00577907636762,5,0,10,Inf,5,Inf,1
277_GP,96.00835943128914,2,12,2,Inf,14,Inf,1
277_Pediatrician,96.0150271654129,1,3,1,Inf,4,Inf,1
99_GP,96.02079866454005,9,31,9,Inf,40,Inf,1
22_Pediatrician,96.02308735779619,2,5,2,Inf,7,Inf,1
134_GP,96.03858861140907,6,22,6,Inf,28,Inf,1
139_GP,96.0393796255812,9,32,9,Inf,41,Inf,1
151_GP,96.04305492248386,7,14,7,Inf,21,Inf,1
232_Pediatrician,96.05269253582841,1,0,1,Inf,1,Inf,1
42_GP,96.0564200207591,6,28,6,Inf,34,Inf,1
244_Nurse,96.05737709501318,2,0,18,Inf,2,Inf,1
269_GP,96.05801706191963,3,4,3,Inf,7,Inf,1
159_Nurse,96.0616404525458,4,0,17,Inf,4,Inf,1
140_GP,96.06266100425273,4,18,4,Inf,22,Inf,1
112_GP,96.0835530096665,8,38,8,Inf,46,Inf,1
274_GP,96.08645606786013,7,16,7,Inf,23,Inf,1
30_GP,96.08866352763964,10,36,10,Inf,46,Inf,1
159_Nurse,96.09611672814935,5,0,17,Inf,5,Inf,1
1_GP,96.1026045307517,1,16,1,Inf,17,Inf,1
250_GP,96.11179922707379,8,27,8,Inf,35,Inf,1
277_GP,96.12517087720335,2,13,2,Inf,15,Inf,1
151_GP,96.13473697565496,7,15,7,Inf,22,Inf,1
113_Pediatrician,96.13782321375501,0,0,1,Inf,0,Inf,1
199_GP,96.13792088348418,2,16,2,Inf,18,Inf,1
199_GP,96.14223100685322,2,15,2,Inf,17,Inf,1
32_GP,96.15557392593473,7,9,7,Inf,16,Inf,1
38_Pediatrician,96.15896327934918,3,6,3,Inf,9,Inf,1
170_Nurse,96.17212972091738,2,0,12,Inf,2,Inf,1
66_GP,96.1744680069387,3,10,3,Inf,13,Inf,1
250_GP,96.17447700351477,8,28,8,Inf,36,Inf,1
16_GP,96.1792003037408,12,18,12,Inf,30,Inf,1
139_GP,96.18763371370733,9,33,9,Inf,42,Inf,1
139_Nurse,96.20008598495907,7,0,12,Inf,7,Inf,1
186_GP,96.20203401103173,2,6,2,Inf,8,Inf,1
16_GP,96.2053568707779,12,19,12,Inf,31,Inf,1
126_Pediatrician,96.21023354819738,2,0,2,Inf,2,Inf,1
19_GP,96.21236060746014,7,48,7,Inf,55,Inf,1
165_GP,96.22620506677777,1,1,1,Inf,2,Inf,1
22_Nurse,96.23542460147291,5,0,14,Inf,5,Inf,1
174_GP,96.24104218091816,11,43,11,Inf,54,Inf,1
33_Nurse,96.24206579217325,5,0,17,Inf,5,Inf,1
23_GP,96.2519765412435,6,36,6,Inf,42,Inf,1
99_GP,96.27511175686486,9,30,9,Inf,39,Inf,1
258_GP,96.27547501120716,2,14,2,Inf,16,Inf,1
41_GP,96.28283293917775,8,25,8,Inf,33,Inf,1
85_GP,96.30071060089728,1,5,1,Inf,6,Inf,1
93_GP,96.31359595031712,1,0,1,Inf,1,Inf,1
15_GP,96.31755845155567,2,5,2,Inf,7,Inf,1
235_GP,96.33598451502621,8,27,8,Inf,35,Inf,1
38_GP,96.34022698737681,6,18,6,Inf,24,Inf,1
33_GP,96.34268733339748,11,39,11,Inf,50,Inf,1
144_GP,96.3589147040801,7,22,7,Inf,29,Inf,1
99_GP,96.3650324055925,9,31,9,Inf,40,Inf,1
33_GP,96.36745687454724,11,38,11,Inf,49,Inf,1
274_GP,96.38355141358836,7,15,7,Inf,22,Inf,1
274_GP,96.38657059986144,7,16,7,Inf,23,Inf,1
162_GP,96.38825325295329,13,36,13,Inf,49,Inf,1
95_GP,96.39222876168787,8,27,8,Inf,35,Inf,1
213_GP,96.39622740863116,3,7,3,Inf,10,Inf,1
102_GP,96.40471003678746,2,5,2,Inf,7,Inf,1
271_Nurse,96.41372920064894,3,0,3,Inf,3,Inf,1
143_GP,96.4186268672347,3,5,3,Inf,8,Inf,1
4_GP,96.42139937728643,9,35,9,Inf,44,Inf,1
226_GP,96.44156647380441,6,46,6,Inf,52,Inf,1
257_Pediatrician,96.47572099696845,1,0,1,Inf,1,Inf,1
99_Nurse,96.47999454687488,6,0,12,Inf,6,Inf,1
139_GP,96.48321631830186,9,34,9,Inf,43,Inf,1
19_GP,96.48782187049028,7,47,7,Inf,54,Inf,1
12_GP,96.48996795527637,6,2,6,Inf,8,Inf,1
273_Pediatrician,96.49726670613876,1,4,1,Inf,5,Inf,1
12_Nurse,96.50226179721437,2,0,10,Inf,2,Inf,1
19_GP,96.50348609313369,7,48,7,Inf,55,Inf,1
96_GP,96.5142638953284,9,34,9,Inf,43,Inf,1
126_Nurse,96.52155262779947,3,0,7,Inf,3,Inf,1
185_Nurse,96.54403111897409,1,0,2,Inf,1,Inf,1
8_GP,96.55227384064347,6,22,6,Inf,28,Inf,1
140_GP,96.55962854158133,4,19,4,Inf,23,Inf,1
213_Pediatrician,96.5604070281974,1,1,1,Inf,2,Inf,1
96_GP,96.56765290070325,9,35,9,Inf,44,Inf,1
79_GP,96.57256493344903,2,14,2,Inf,16,Inf,1
11_GP,96.58267904073,3,13,3,Inf,16,Inf,1
273_GP,96.58787446562201,5,29,5,Inf,34,Inf,1
32_Nurse,96.59842295907737,1,0,11,Inf,1,Inf,1
30_Pediatrician,96.59890463520638,2,0,3,Inf,2,Inf,1
162_GP,96.60383888985962,13,37,13,Inf,50,Inf,1
144_GP,96.61074701701878,7,21,7,Inf,28,Inf,1
19_Nurse,96.62030807025916,6,0,13,Inf,6,Inf,1
265_Nurse,96.62830069948751,3,0,10,Inf,3,Inf,1
265_GP,96.63533166250167,8,37,8,Inf,45,Inf,1
20_GP,96.6386087005958,10,25,10,Inf,35,Inf,1
42_GP,96.64070656523108,6,29,6,Inf,35,Inf,1
17_GP,96.64845770224929,7,16,7,Inf,23,Inf,1
2_GP,96.65110543370247,8,27,8,Inf,35,Inf,1
36_GP,96.65337419911377,5,19,5,Inf,24,Inf,1
16_GP,96.65430898358325,12,18,12,Inf,30,Inf,1
235_Nurse,96.6583827836439,6,0,10,Inf,6,Inf,1
67_Nurse,96.65865680858847,1,0,2,Inf,1,Inf,1
159_GP,96.65936155244708,12,51,12,Inf,63,Inf,1
159_Nurse,96.66117045161296,4,0,17,Inf,4,Inf,1
174_GP,96.67190921986273,11,42,11,Inf,53,Inf,1
237_GP,96.67271801877877,1,3,1,Inf,4,Inf,1
86_GP,96.67309502139688,3,11,3,Inf,14,Inf,1
265_GP,96.67563371825963,8,38,8,Inf,46,Inf,1
170_GP,96.67699581943452,8,23,8,Inf,31,Inf,1
116_Nurse,96.71351200821618,2,0,5,Inf,2,Inf,1
162_Pediatrician,96.71455409532565,2,0,3,Inf,2,Inf,1
4_GP,96.72317749354988,9,36,9,Inf,45,Inf,1
16_GP,96.72410828011351,12,17,12,Inf,29,Inf,1
272_Pediatrician,96.72424720600247,2,1,2,Inf,3,Inf,1
170_GP,96.72425777702588,8,22,8,Inf,30,Inf,1
159_Nurse,96.7263832082972,5,0,17,Inf,5,Inf,1
10_Pediatrician,96.73782322185986,1,2,1,Inf,3,Inf,1
96_GP,96.73933495301753,9,36,9,Inf,45,Inf,1
145_GP,96.78748130903408,3,14,3,Inf,17,Inf,1
45_GP,96.7920060632717,3,12,3,Inf,15,Inf,1
142_GP,96.80129173211753,9,17,9,Inf,26,Inf,1
47_Nurse,96.81748806711221,0,0,2,Inf,0,Inf,1
276_GP,96.81798370555043,6,7,6,Inf,13,Inf,1
68_GP,96.82726357597858,3,7,3,Inf,10,Inf,1
134_Nurse,96.82810964528471,2,0,9,Inf,2,Inf,1
33_GP,96.83244589716196,11,39,11,Inf,50,Inf,1
250_GP,96.83987622662582,8,27,8,Inf,35,Inf,1
33_GP,96.84836465399712,11,40,11,Inf,51,Inf,1
30_GP,96.85203075874597,10,37,10,Inf,47,Inf,1
22_Nurse,96.85827614273876,6,0,14,Inf,6,Inf,1
146_GP,96.85863864608109,4,15,4,Inf,19,Inf,1
133_GP,96.86487229540944,6,23,6,Inf,29,Inf,1
258_Nurse,96.87209081924654,0,0,5,Inf,0,Inf,1
22_Nurse,96.87451232224703,7,0,14,Inf,7,Inf,1
35_GP,96.88035765197128,8,23,8,Inf,31,Inf,1
139_GP,96.88655706819202,9,33,9,Inf,42,Inf,1
106_GP,96.88956564757973,1,0,1,Inf,1,Inf,1
35_Nurse,96.90526408609003,4,0,13,Inf,4,Inf,1
36_GP,96.90712300307572,5,18,5,Inf,23,Inf,1
1_GP,96.90734659787267,1,17,1,Inf,18,Inf,1
65_GP,96.90862909890711,1,8,1,Inf,9,Inf,1
30_GP,96.9091628305614,10,38,10,Inf,48,Inf,1
143_GP,96.91262806347689,3,4,3,Inf,7,Inf,1
160_GP,96.92135231103748,6,9,6,Inf,15,Inf,1
222_GP,96.92686804535217,0,0,1,Inf,0,Inf,1
8_GP,96.93479839536053,6,21,6,Inf,27,Inf,1
103_Nurse,96.9392961775884,2,0,3,Inf,2,Inf,1
174_GP,96.94333075080067,11,43,11,Inf,54,Inf,1
14_GP,96.97604151908308,6,8,6,Inf,14,Inf,1
2_GP,96.991098484234,8,26,8,Inf,34,Inf,1
99_Nurse,97.00004206503246,5,0,12,Inf,5,Inf,1
144_GP,97.02750848606229,7,22,7,Inf,29,Inf,1
32_GP,97.03421406447887,7,10,7,Inf,17,Inf,1
273_Nurse,97.03915837923536,6,0,9,Inf,6,Inf,1
112_GP,97.05647902563214,8,39,8,Inf,47,Inf,1
276_GP,97.06347368096752,6,6,6,Inf,12,Inf,1
17_GP,97.07156442571431,7,17,7,Inf,24,Inf,1
151_Nurse,97.07893611197616,5,0,10,Inf,5,Inf,1
236_GP,97.08791785407811,9,35,9,Inf,44,Inf,1
41_GP,97.08794846199453,8,26,8,Inf,34,Inf,1
250_GP,97.10834409110248,8,28,8,Inf,36,Inf,1
17_Pediatrician,97.11240408942103,2,1,2,Inf,3,Inf,1
174_GP,97.11439145263284,11,44,11,Inf,55,Inf,1
159_GP,97.11516725693713,12,50,12,Inf,62,Inf,1
79_GP,97.11559931429164,2,13,2,Inf,15,Inf,1
41_Nurse,97.11697141639888,6,0,9,Inf,6,Inf,1
272_Nurse,97.12358931206703,3,0,5,Inf,3,Inf,1
8_GP,97.12479442823678,6,22,6,Inf,28,Inf,1
38_Pediatrician,97.13522214442492,3,7,3,Inf,10,Inf,1
29_GP,97.14157147798687,4,11,4,Inf,15,Inf,1
151_Nurse,97.14378179982305,6,0,10,Inf,6,Inf,1
162_GP,97.15265938457136,13,36,13,Inf,49,Inf,1
140_GP,97.15321940369904,4,20,4,Inf,24,Inf,1
227_Nurse,97.16433303954472,1,0,4,Inf,1,Inf,1
76_GP,97.16682828962803,2,7,2,Inf,9,Inf,1
133_GP,97.1688177136993,6,22,6,Inf,28,Inf,1
9_GP,97.17658644542098,6,25,6,Inf,31,Inf,1
201_GP,97.19086146913469,2,16,2,Inf,18,Inf,1
151_Pediatrician,97.19773422299602,2,2,2,Inf,4,Inf,1
122_GP,97.1997372597559,1,4,1,Inf,5,Inf,1
36_Pediatrician,97.21149873454124,1,0,1,Inf,1,Inf,1
159_GP,97.21276650166294,12,49,12,Inf,61,Inf,1
96_Pediatrician,97.2149866078581,1,0,2,Inf,1,Inf,1
2_GP,97.21536198165268,8,27,8,Inf,35,Inf,1
112_Pediatrician,97.22048363958052,2,3,2,Inf,5,Inf,1
272_Nurse,97.22630354304552,2,0,5,Inf,2,Inf,1
272_GP,97.23793260463401,4,11,4,Inf,15,Inf,1
9_Pediatrician,97.24545230157673,1,0,2,Inf,1,Inf,1
208_Pediatrician,97.26369176444851,0,0,1,Inf,0,Inf,1
162_GP,97.26440916303545,13,37,13,Inf,50,Inf,1
117_GP,97.27412575855851,3,10,3,Inf,13,Inf,1
45_GP,97.27616217859948,3,11,3,Inf,14,Inf,1
20_Pediatrician,97.2806048579514,1,0,2,Inf,1,Inf,1
32_GP,97.28272981010377,7,11,7,Inf,18,Inf,1
41_Nurse,97.28282984811813,7,0,9,Inf,7,Inf,1
38_GP,97.28969687595963,6,19,6,Inf,25,Inf,1
23_GP,97.29348115637528,6,35,6,Inf,41,Inf,1
151_GP,97.29664113425898,7,14,7,Inf,21,Inf,1
22_GP,97.33939912557264,11,34,11,Inf,45,Inf,1
2_GP,97.34553539659828,8,28,8,Inf,36,Inf,1
162_GP,97.34912444782424,13,36,13,Inf,49,Inf,1
24_Pediatrician,97.35170900356025,1,0,1,Inf,1,Inf,1
22_GP,97.36599458847195,11,35,11,Inf,46,Inf,1
16_Nurse,97.36878880765289,6,0,15,Inf,6,Inf,1
9_GP,97.36983837559819,6,26,6,Inf,32,Inf,1
236_GP,97.37897478975356,9,36,9,Inf,45,Inf,1
126_GP,97.38145794253796,5,29,5,Inf,34,Inf,1
158_Nurse,97.39286833908409,2,0,2,Inf,2,Inf,1
22_GP,97.39494772162288,11,36,11,Inf,47,Inf,1
227_Nurse,97.40004213429432,0,0,4,Inf,0,Inf,1
185_GP,97.40145829648705,3,2,3,Inf,5,Inf,1
135_GP,97.402803003788,1,2,1,Inf,3,Inf,1
96_Nurse,97.40342953708023,7,0,12,Inf,7,Inf,1
16_Nurse,97.41219692745648,5,0,15,Inf,5,Inf,1
40_GP,97.41809095525986,6,21,6,Inf,27,Inf,1
274_GP,97.42080143652856,7,17,7,Inf,24,Inf,1
250_GP,97.42171302980782,8,27,8,Inf,35,Inf,1
8_GP,97.43177618365735,6,23,6,Inf,29,Inf,1
191_GP,97.43935555522192,1,1,1,Inf,2,Inf,1
250_GP,97.44041792486692,8,26,8,Inf,34,Inf,1
20_GP,97.44751405724492,10,24,10,Inf,34,Inf,1
265_GP,97.4487904726827,8,37,8,Inf,45,Inf,1
113_GP,97.45165523306073,2,7,2,Inf,9,Inf,1
276_Nurse,97.451843975532,2,0,9,Inf,2,Inf,1
16_GP,97.47301677345226,12,16,12,Inf,28,Inf,1
151_Nurse,97.47923625167459,7,0,10,Inf,7,Inf,1
41_GP,97.48437800128877,8,25,8,Inf,33,Inf,1
242_GP,97.48900770675391,1,0,1,Inf,1,Inf,1
23_GP,97.49053570657921,6,34,6,Inf,40,Inf,1
133_GP,97.49224921222776,6,23,6,Inf,29,Inf,1
170_GP,97.49612947460264,8,23,8,Inf,31,Inf,1
163_GP,97.49670688277116,0,0,1,Inf,0,Inf,1
157_GP,97.4995804030372,6,17,6,Inf,23,Inf,1
117_GP,97.50231442507356,3,11,3,Inf,14,Inf,1
111_Pediatrician,97.50415295784748,1,0,1,Inf,1,Inf,1
1_GP,97.51399129629135,1,18,1,Inf,19,Inf,1
139_GP,97.52683635335416,9,34,9,Inf,43,Inf,1
274_Pediatrician,97.53867238014325,1,0,3,Inf,1,Inf,1
141_GP,97.54158851005491,2,2,2,Inf,4,Inf,1
134_GP,97.54468474925616,6,21,6,Inf,27,Inf,1
1_GP,97.55922070238739,1,19,1,Inf,20,Inf,1
145_GP,97.56063789010024,3,13,3,Inf,16,Inf,1
142_GP,97.56357494741678,9,18,9,Inf,27,Inf,1
17_GP,97.56367648837683,7,16,7,Inf,23,Inf,1
208_GP,97.57499316707253,3,15,3,Inf,18,Inf,1
178_GP,97.5782280229032,1,0,1,Inf,1,Inf,1
121_GP,97.5783275719732,3,17,3,Inf,20,Inf,1
180_GP,97.58512256116569,0,0,1,Inf,0,Inf,1
144_GP,97.5883033733798,7,21,7,Inf,28,Inf,1
174_Nurse,97.59219911880791,5,0,14,Inf,5,Inf,1
173_GP,97.60926562361419,1,0,1,Inf,1,Inf,1
158_GP,97.61091590858996,2,9,2,Inf,11,Inf,1
157_GP,97.62471626512706,6,18,6,Inf,24,Inf,1
165_Nurse,97.63047035783529,2,0,2,Inf,2,Inf,1
269_Pediatrician,97.65010264702141,1,0,1,Inf,1,Inf,1
160_GP,97.65118565876037,6,10,6,Inf,16,Inf,1
273_GP,97.65399177584263,5,28,5,Inf,33,Inf,1
17_Nurse,97.66101562803208,2,0,11,Inf,2,Inf,1
122_Pediatrician,97.66652736347169,1,0,1,Inf,1,Inf,1
139_Nurse,97.66882461961359,8,0,12,Inf,8,Inf,1
183_GP,97.67627929016012,0,0,1,Inf,0,Inf,1
36_GP,97.69156600814313,5,19,5,Inf,24,Inf,1
216_GP,97.69715542439371,1,5,1,Inf,6,Inf,1
219_GP,97.69787883876145,1,1,1,Inf,2,Inf,1
216_GP,97.70742320070889,1,4,1,Inf,5,Inf,1
159_GP,97.70813995040953,12,50,12,Inf,62,Inf,1
236_GP,97.71319092123912,9,35,9,Inf,44,Inf,1
258_GP,97.72113393027166,2,13,2,Inf,15,Inf,1
184_Nurse,97.72553082089871,2,0,4,Inf,2,Inf,1
276_GP,97.72583625767892,6,5,6,Inf,11,Inf,1
145_GP,97.73157214480527,3,12,3,Inf,15,Inf,1
10_GP,97.73799210179676,5,22,5,Inf,27,Inf,1
21_Pediatrician,97.74409858044237,1,0,2,Inf,1,Inf,1
244_GP,97.75025908369571,11,42,11,Inf,53,Inf,1
126_GP,97.75429899777475,5,28,5,Inf,33,Inf,1
111_GP,97.75440329763117,4,5,4,Inf,9,Inf,1
235_GP,97.7556466948485,8,26,8,Inf,34,Inf,1
112_GP,97.75648275855929,8,40,8,Inf,48,Inf,1
159_GP,97.75697678793222,12,51,12,Inf,63,Inf,1
38_GP,97.76759431231767,6,20,6,Inf,26,Inf,1
79_Pediatrician,97.76769288349897,1,0,1,Inf,1,Inf,1
249_GP,97.77178617565741,1,0,1,Inf,1,Inf,1
118_GP,97.77591885580611,2,10,2,Inf,12,Inf,1
162_GP,97.77787505183369,13,37,13,Inf,50,Inf,1
15_GP,97.80350130982697,2,6,2,Inf,8,Inf,1
21_GP,97.81942058536686,6,24,6,Inf,30,Inf,1
154_Nurse,97.82862029352022,3,0,4,Inf,3,Inf,1
95_GP,97.84636882133782,8,28,8,Inf,36,Inf,1
238_GP,97.84899606665194,0,0,1,Inf,0,Inf,1
81_GP,97.85656321328133,1,7,1,Inf,8,Inf,1
133_GP,97.86616187542677,6,24,6,Inf,30,Inf,1
266_Nurse,97.86919970163129,0,0,2,Inf,0,Inf,1
250_Nurse,97.87054138946007,3,0,13,Inf,3,Inf,1
250_Nurse,97.87158055230975,4,0,13,Inf,4,Inf,1
41_Nurse,97.87432176992297,8,0,9,Inf,8,Inf,1
40_GP,97.87584106202522,6,20,6,Inf,26,Inf,1
99_GP,97.88511062040925,9,32,9,Inf,41,Inf,1
30_Pediatrician,97.89891420397907,3,0,3,Inf,3,Inf,1
38_Nurse,97.90169558210154,3,0,11,Inf,3,Inf,1
140_GP,97.91456658393145,4,21,4,Inf,25,Inf,1
99_GP,97.91654319036752,9,33,9,Inf,42,Inf,1
265_GP,97.93173136655241,8,38,8,Inf,46,Inf,1
10_GP,97.93433957119102,5,21,5,Inf,26,Inf,1
93_GP,97.94661209452897,1,1,1,Inf,2,Inf,1
171_Nurse,97.94901380275928,0,0,2,Inf,0,Inf,1
235_GP,97.95629994012415,8,27,8,Inf,35,Inf,1
22_Nurse,97.96068978030235,8,0,14,Inf,8,Inf,1
274_GP,97.97455594781322,7,16,7,Inf,23,Inf,1
208_GP,97.98117089309713,3,14,3,Inf,17,Inf,1
2_GP,97.99050374887884,8,29,8,Inf,37,Inf,1
133_GP,98.01000901032239,6,25,6,Inf,31,Inf,1
159_Nurse,98.01011188421398,6,0,17,Inf,6,Inf,1
162_Nurse,98.0104019309046,6,0,16,Inf,6,Inf,1
151_GP,98.02056776359677,7,15,7,Inf,22,Inf,1
265_GP,98.0240147234872,8,39,8,Inf,47,Inf,1
278_Pediatrician,98.02694281563163,1,0,1,Inf,1,Inf,1
196_GP,98.03045174246527,2,3,2,Inf,5,Inf,1
117_GP,98.03223671391606,3,12,3,Inf,15,Inf,1
226_GP,98.0370287025158,6,45,6,Inf,51,Inf,1
197_GP,98.0400882801041,1,4,1,Inf,5,Inf,1
96_Nurse,98.04306780919433,8,0,12,Inf,8,Inf,1
14_GP,98.04362412231247,6,7,6,Inf,13,Inf,1
22_Nurse,98.05809121990272,7,0,14,Inf,7,Inf,1
276_GP,98.06375808376713,6,4,6,Inf,10,Inf,1
22_GP,98.0681205354631,11,37,11,Inf,48,Inf,1
250_GP,98.0740606226027,8,27,8,Inf,35,Inf,1
14_GP,98.07452922686934,6,8,6,Inf,14,Inf,1
140_GP,98.080586171709,4,22,4,Inf,26,Inf,1
174_GP,98.08171338401735,11,45,11,Inf,56,Inf,1
5_Nurse,98.08905319708133,2,0,5,Inf,2,Inf,1
86_GP,98.09892722968581,3,10,3,Inf,13,Inf,1
277_GP,98.10868250563328,2,12,2,Inf,14,Inf,1
162_Nurse,98.10951659423152,5,0,16,Inf,5,Inf,1
24_GP,98.11211711727083,3,5,3,Inf,8,Inf,1
57_GP,98.12308048498765,1,4,1,Inf,5,Inf,1
85_Nurse,98.15170692638074,1,0,2,Inf,1,Inf,1
154_GP,98.15443789120764,3,10,3,Inf,13,Inf,1
273_Nurse,98.15569770522416,7,0,9,Inf,7,Inf,1
23_GP,98.15600622911006,6,35,6,Inf,41,Inf,1
157_Pediatrician,98.15795671807217,1,0,2,Inf,1,Inf,1
95_GP,98.16573544714852,8,27,8,Inf,35,Inf,1
199_Nurse,98.18325343541801,1,0,3,Inf,1,Inf,1
167_GP,98.18366238847375,2,1,2,Inf,3,Inf,1
23_GP,98.18526426986637,6,34,6,Inf,40,Inf,1
32_Nurse,98.1895350990817,2,0,11,Inf,2,Inf,1
65_GP,98.19655057042837,1,9,1,Inf,10,Inf,1
5_GP,98.19962045643479,3,3,3,Inf,6,Inf,1
266_GP,98.2112359077617,2,7,2,Inf,9,Inf,1
33_GP,98.21466703433543,11,41,11,Inf,52,Inf,1
28_Nurse,98.22080846875906,1,0,4,Inf,1,Inf,1
146_GP,98.2255037035793,4,16,4,Inf,20,Inf,1
112_Pediatrician,98.2326308498159,2,4,2,Inf,6,Inf,1
17_GP,98.23333952575922,7,17,7,Inf,24,Inf,1
117_GP,98.24220320675522,3,13,3,Inf,16,Inf,1
170_GP,98.24917457532138,8,24,8,Inf,32,Inf,1
99_Nurse,98.25969097550906,4,0,12,Inf,4,Inf,1
94_GP,98.26681050471961,2,10,2,Inf,12,Inf,1
102_GP,98.27322615388682,2,4,2,Inf,6,Inf,1
140_Nurse,98.28792067832931,0,0,4,Inf,0,Inf,1
142_Nurse,98.29483904410154,6,0,12,Inf,6,Inf,1
139_GP,98.29695382621139,9,35,9,Inf,44,Inf,1
41_GP,98.3068472840107,8,24,8,Inf,32,Inf,1
157_Nurse,98.30715804676599,2,0,9,Inf,2,Inf,1
15_GP,98.30739298369735,2,7,2,Inf,9,Inf,1
41_GP,98.30782170724453,8,23,8,Inf,31,Inf,1
215_GP,98.32792674368451,4,4,4,Inf,8,Inf,1
17_GP,98.32824998069555,7,18,7,Inf,25,Inf,1
227_GP,98.34381104189731,3,7,3,Inf,10,Inf,1
24_GP,98.35365826729685,3,6,3,Inf,9,Inf,1
186_GP,98.35370862856507,2,7,2,Inf,9,Inf,1
9_Nurse,98.35440554022526,3,0,9,Inf,3,Inf,1
147_GP,98.35462178103626,2,10,2,Inf,12,Inf,1
99_GP,98.36106645874679,9,34,9,Inf,43,Inf,1
10_Nurse,98.36394458077848,3,0,9,Inf,3,Inf,1
142_GP,98.38226102292538,9,19,9,Inf,28,Inf,1
9_GP,98.38995778195837,6,25,6,Inf,31,Inf,1
21_GP,98.3961091004312,6,25,6,Inf,31,Inf,1
142_GP,98.41200653929263,9,20,9,Inf,29,Inf,1
258_GP,98.415043274872,2,14,2,Inf,16,Inf,1
82_Nurse,98.41532392892987,1,0,4,Inf,1,Inf,1
86_Nurse,98.41957735363394,2,0,4,Inf,2,Inf,1
112_GP,98.4212343005275,8,39,8,Inf,47,Inf,1
258_Pediatrician,98.42187532210853,0,0,1,Inf,0,Inf,1
112_GP,98.42983435640625,8,38,8,Inf,46,Inf,1
24_GP,98.43236852902919,3,7,3,Inf,10,Inf,1
272_Pediatrician,98.4343118730693,2,0,2,Inf,2,Inf,1
4_Nurse,98.45963920466602,3,0,10,Inf,3,Inf,1
142_GP,98.46114212181419,9,21,9,Inf,30,Inf,1
96_Nurse,98.46380464640153,7,0,12,Inf,7,Inf,1
151_Pediatrician,98.49025901999312,2,1,2,Inf,3,Inf,1
8_GP,98.4938980685547,6,24,6,Inf,30,Inf,1
21_GP,98.50125289654879,6,24,6,Inf,30,Inf,1
162_GP,98.50630014203489,13,38,13,Inf,51,Inf,1
126_Nurse,98.52367885956262,2,0,7,Inf,2,Inf,1
146_Nurse,98.53003134950995,4,0,4,Inf,4,Inf,1
96_GP,98.53754642419517,9,37,9,Inf,46,Inf,1
162_GP,98.53975921760158,13,37,13,Inf,50,Inf,1
134_GP,98.5433759102607,6,20,6,Inf,26,Inf,1
8_GP,98.54646828956902,6,25,6,Inf,31,Inf,1
111_GP,98.54851794429123,4,6,4,Inf,10,Inf,1
201_Nurse,98.5518299555406,1,0,1,Inf,1,Inf,1
5_GP,98.57261586003006,3,4,3,Inf,7,Inf,1
2_GP,98.57868688646704,8,30,8,Inf,38,Inf,1
258_GP,98.58709896110345,2,13,2,Inf,15,Inf,1
235_GP,98.59333505878318,8,26,8,Inf,34,Inf,1
157_GP,98.61580047613667,6,17,6,Inf,23,Inf,1
170_GP,98.62105274107307,8,25,8,Inf,33,Inf,1
144_GP,98.62178684212267,7,22,7,Inf,29,Inf,1
120_GP,98.62379265776462,1,1,1,Inf,2,Inf,1
22_GP,98.62426383420825,11,38,11,Inf,49,Inf,1
117_Nurse,98.62859363202006,4,0,5,Inf,4,Inf,1
142_GP,98.64307675044984,9,22,9,Inf,31,Inf,1
65_GP,98.6451891856268,1,10,1,Inf,11,Inf,1
244_Nurse,98.65039648359921,1,0,18,Inf,1,Inf,1
135_GP,98.65452176425606,1,3,1,Inf,4,Inf,1
41_Nurse,98.65783230867237,9,0,9,Inf,9,Inf,1
96_GP,98.66245547309518,9,38,9,Inf,47,Inf,1
99_GP,98.67937089409679,9,35,9,Inf,44,Inf,1
